# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1498550	1501117	+							BCEN2424_RS06740	2568		old_locus_tag=Bcen2424_1361
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1498550	1501117	+	WP_011545143.1	WP_011545143.1		TonB-dependent receptor			BCEN2424_RS06740	2568	855	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1501174	1501923	+							BCEN2424_RS06745	750		old_locus_tag=Bcen2424_1362
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1501174	1501923	+	WP_041489187.1	WP_041489187.1		hypothetical protein			BCEN2424_RS06745	750	249	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1501939	1502829	-							BCEN2424_RS06750	891		old_locus_tag=Bcen2424_1363
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1501939	1502829	-	WP_011545145.1	WP_011545145.1		LysR family transcriptional regulator			BCEN2424_RS06750	891	296	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1502942	1503367	+							BCEN2424_RS06755	426		old_locus_tag=Bcen2424_1364
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1502942	1503367	+	WP_011545146.1	WP_011545146.1		glyoxalase			BCEN2424_RS06755	426	141	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1503500	1504090	+							BCEN2424_RS06760	591		old_locus_tag=Bcen2424_1365
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1503500	1504090	+	WP_011545147.1	WP_011545147.1		flavin reductase family protein			BCEN2424_RS06760	591	196	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1504128	1505024	-							BCEN2424_RS06765	897		old_locus_tag=Bcen2424_1366
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1504128	1505024	-	WP_011545148.1	WP_011545148.1		LysR family transcriptional regulator			BCEN2424_RS06765	897	298	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1505122	1506420	+							BCEN2424_RS06770	1299		old_locus_tag=Bcen2424_1367
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1505122	1506420	+	WP_011545149.1	WP_011545149.1		citrate transporter			BCEN2424_RS06770	1299	432	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1506460	1507818	+							BCEN2424_RS06775	1359		old_locus_tag=Bcen2424_1368
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1506460	1507818	+	WP_041489296.1	WP_041489296.1		DUF1446 domain-containing protein			BCEN2424_RS06775	1359	452	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1507818	1508129	+							BCEN2424_RS06780	312		old_locus_tag=Bcen2424_1369
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1507818	1508129	+	WP_011545151.1	WP_011545151.1		hypothetical protein			BCEN2424_RS06780	312	103	
gene	pseudogene	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1508184	1508273	-							BCEN2424_RS36850	90		partial;pseudo
CDS	without_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1508184	1508273	-				carbon-nitrogen hydrolase			BCEN2424_RS36850	90		partial;pseudo
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1508508	1509188	+							BCEN2424_RS06785	681		old_locus_tag=Bcen2424_1370
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1508508	1509188	+	WP_011545152.1	WP_011545152.1		hypothetical protein			BCEN2424_RS06785	681	226	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1509240	1510043	+							BCEN2424_RS06790	804		old_locus_tag=Bcen2424_1371
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1509240	1510043	+	WP_011545153.1	WP_011545153.1		hypothetical protein			BCEN2424_RS06790	804	267	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1510084	1511013	-							BCEN2424_RS06795	930		old_locus_tag=Bcen2424_1372
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1510084	1511013	-	WP_011545154.1	WP_011545154.1		phosphatidate cytidylyltransferase			BCEN2424_RS06795	930	309	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1511052	1511684	-							BCEN2424_RS06800	633		old_locus_tag=Bcen2424_1373
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1511052	1511684	-	WP_011545155.1	WP_011545155.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			BCEN2424_RS06800	633	210	
gene	pseudogene	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1511681	1512116	-							BCEN2424_RS34930	436		pseudo
CDS	without_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1511681	1512116	-				hypothetical protein			BCEN2424_RS34930	436		pseudo
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1512153	1512758	+							BCEN2424_RS06805	606		old_locus_tag=Bcen2424_1374
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1512153	1512758	+	WP_011545156.1	WP_011545156.1		CDP-alcohol phosphatidyltransferase family protein			BCEN2424_RS06805	606	201	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1512818	1514587	+							BCEN2424_RS06810	1770		old_locus_tag=Bcen2424_1375
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1512818	1514587	+	WP_011545157.1	WP_011545157.1		bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase			BCEN2424_RS06810	1770	589	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1514584	1515999	+							BCEN2424_RS06815	1416		old_locus_tag=Bcen2424_1376
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1514584	1515999	+	WP_011545158.1	WP_011545158.1		phosphatase PAP2/dual specificity phosphatase family protein			BCEN2424_RS06815	1416	471	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1515999	1516451	+							BCEN2424_RS06820	453		old_locus_tag=Bcen2424_1377
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1515999	1516451	+	WP_011545159.1	WP_011545159.1		hypothetical protein			BCEN2424_RS06820	453	150	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1516506	1517699	-							BCEN2424_RS06825	1194		old_locus_tag=Bcen2424_1378
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1516506	1517699	-	WP_011545160.1	WP_011545160.1		GGDEF domain-containing protein			BCEN2424_RS06825	1194	397	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1517999	1520344	+					bcsB		BCEN2424_RS06830	2346		old_locus_tag=Bcen2424_1379
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1517999	1520344	+	WP_011545161.1	WP_011545161.1		cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	bcsB		BCEN2424_RS06830	2346	781	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1520348	1521577	+					bcsZ		BCEN2424_RS06835	1230		old_locus_tag=Bcen2424_1380
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1520348	1521577	+	WP_011545162.1	WP_011545162.1		cellulase	bcsZ		BCEN2424_RS06835	1230	409	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1521562	1525455	+							BCEN2424_RS06840	3894		old_locus_tag=Bcen2424_1381
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1521562	1525455	+	WP_011545163.1	WP_011545163.1		tetratricopeptide repeat protein			BCEN2424_RS06840	3894	1297	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1525465	1527435	+					bcsE		BCEN2424_RS06845	1971		old_locus_tag=Bcen2424_1382
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1525465	1527435	+	WP_011545164.1	WP_011545164.1		cellulose biosynthesis protein BcsE	bcsE		BCEN2424_RS06845	1971	656	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1527432	1527668	+							BCEN2424_RS06850	237		old_locus_tag=Bcen2424_1383
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1527432	1527668	+	WP_011545165.1	WP_011545165.1		hypothetical protein			BCEN2424_RS06850	237	78	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1527665	1528444	+					yhjQ		BCEN2424_RS06855	780		old_locus_tag=Bcen2424_1384
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1527665	1528444	+	WP_011545166.1	WP_011545166.1		cellulose synthase operon protein YhjQ	yhjQ		BCEN2424_RS06855	780	259	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1528441	1530978	+					bcsA		BCEN2424_RS06860	2538		old_locus_tag=Bcen2424_1385
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1528441	1530978	+	WP_011545167.1	WP_011545167.1		UDP-forming cellulose synthase catalytic subunit	bcsA		BCEN2424_RS06860	2538	845	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1531006	1532562	+					bcsG		BCEN2424_RS06865	1557		old_locus_tag=Bcen2424_1386
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1531006	1532562	+	WP_011545168.1	WP_011545168.1		cellulose biosynthesis protein BcsG	bcsG		BCEN2424_RS06865	1557	518	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1532544	1532741	+							BCEN2424_RS06870	198		old_locus_tag=Bcen2424_1387
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1532544	1532741	+	WP_011694257.1	WP_011694257.1		hypothetical protein			BCEN2424_RS06870	198	65	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1533205	1533960	+							BCEN2424_RS06875	756		old_locus_tag=Bcen2424_1388
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1533205	1533960	+	WP_011545170.1	WP_011545170.1		hypothetical protein			BCEN2424_RS06875	756	251	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1534004	1534885	-							BCEN2424_RS06880	882		old_locus_tag=Bcen2424_1389
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1534004	1534885	-	WP_011545171.1	WP_011545171.1		pirin family protein			BCEN2424_RS06880	882	293	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1534935	1535327	-							BCEN2424_RS06885	393		old_locus_tag=Bcen2424_1390
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1534935	1535327	-	WP_011545172.1	WP_011545172.1		OsmC family protein			BCEN2424_RS06885	393	130	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1535373	1536953	-							BCEN2424_RS06890	1581		old_locus_tag=Bcen2424_1391
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1535373	1536953	-	WP_011545173.1	WP_011545173.1		sodium:proton antiporter			BCEN2424_RS06890	1581	526	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1536979	1537239	-							BCEN2424_RS06895	261		old_locus_tag=Bcen2424_1392
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1536979	1537239	-	WP_011545174.1	WP_011545174.1		XapX domain-containing protein			BCEN2424_RS06895	261	86	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1537516	1538202	+							BCEN2424_RS06900	687		old_locus_tag=Bcen2424_1393
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1537516	1538202	+	WP_011545175.1	WP_011545175.1		hydrolase			BCEN2424_RS06900	687	228	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1538276	1539199	-							BCEN2424_RS06905	924		old_locus_tag=Bcen2424_1394
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1538276	1539199	-	WP_041489298.1	WP_041489298.1		LysR family transcriptional regulator			BCEN2424_RS06905	924	307	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1539298	1539465	+							BCEN2424_RS06910	168		old_locus_tag=Bcen2424_1395
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1539298	1539465	+	WP_011545177.1	WP_011545177.1		DUF1427 family protein			BCEN2424_RS06910	168	55	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1539483	1541372	+							BCEN2424_RS06915	1890		old_locus_tag=Bcen2424_1396
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1539483	1541372	+	WP_011694258.1	WP_011694258.1		amidohydrolase			BCEN2424_RS06915	1890	629	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1541374	1541826	+							BCEN2424_RS06920	453		old_locus_tag=Bcen2424_1397
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1541374	1541826	+	WP_011545179.1	WP_011545179.1		DoxX family protein			BCEN2424_RS06920	453	150	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1541853	1542767	+							BCEN2424_RS06925	915		old_locus_tag=Bcen2424_1398
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1541853	1542767	+	WP_011545180.1	WP_011545180.1		lactoylglutathione lyase			BCEN2424_RS06925	915	304	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1542764	1543462	+							BCEN2424_RS06930	699		old_locus_tag=Bcen2424_1399
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1542764	1543462	+	WP_011545181.1	WP_011545181.1		DUF1275 domain-containing protein			BCEN2424_RS06930	699	232	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1543459	1544997	+							BCEN2424_RS06935	1539		old_locus_tag=Bcen2424_1400
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1543459	1544997	+	WP_011545182.1	WP_011545182.1		alginate export family protein			BCEN2424_RS06935	1539	512	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1545111	1546697	-							BCEN2424_RS06940	1587		old_locus_tag=Bcen2424_1401
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1545111	1546697	-	WP_011694259.1	WP_011694259.1		acid phosphatase			BCEN2424_RS06940	1587	528	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1546918	1548267	+							BCEN2424_RS06945	1350		old_locus_tag=Bcen2424_1402
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1546918	1548267	+	WP_011545184.1	WP_011545184.1		cytochrome-c peroxidase			BCEN2424_RS06945	1350	449	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1548375	1548761	+							BCEN2424_RS06950	387		old_locus_tag=Bcen2424_1403
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1548375	1548761	+	WP_011545185.1	WP_011545185.1		hypothetical protein			BCEN2424_RS06950	387	128	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1548773	1549243	+							BCEN2424_RS06955	471		old_locus_tag=Bcen2424_1404
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1548773	1549243	+	WP_011545186.1	WP_011545186.1		NUDIX hydrolase			BCEN2424_RS06955	471	156	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1549382	1551091	-							BCEN2424_RS06960	1710		old_locus_tag=Bcen2424_1405
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1549382	1551091	-	WP_011694261.1	WP_011694261.1		glutamine--tRNA ligase/YqeY domain fusion protein			BCEN2424_RS06960	1710	569	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1551346	1551555	+							BCEN2424_RS06965	210		old_locus_tag=Bcen2424_1406
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1551346	1551555	+	WP_006476248.1	WP_006476248.1		ornithine acetyltransferase			BCEN2424_RS06965	210	69	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1551751	1552299	+							BCEN2424_RS06970	549		old_locus_tag=Bcen2424_1407
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1551751	1552299	+	WP_011545189.1	WP_011545189.1		alpha/beta hydrolase			BCEN2424_RS06970	549	182	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1552395	1553615	-							BCEN2424_RS06975	1221		old_locus_tag=Bcen2424_1408
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1552395	1553615	-	WP_011545190.1	WP_011545190.1		CoA transferase			BCEN2424_RS06975	1221	406	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1553870	1556494	+					alaS		BCEN2424_RS06980	2625		old_locus_tag=Bcen2424_1409
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1553870	1556494	+	WP_041489603.1	WP_041489603.1		alanine--tRNA ligase	alaS		BCEN2424_RS06980	2625	874	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1556642	1557556	-							BCEN2424_RS06985	915		old_locus_tag=Bcen2424_1410
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1556642	1557556	-	WP_011545192.1	WP_011545192.1		LysR family transcriptional regulator			BCEN2424_RS06985	915	304	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1557680	1558942	+							BCEN2424_RS06990	1263		old_locus_tag=Bcen2424_1411
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1557680	1558942	+	WP_011545193.1	WP_011545193.1		YbfB/YjiJ family MFS transporter			BCEN2424_RS06990	1263	420	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1559065	1559601	+							BCEN2424_RS06995	537		old_locus_tag=Bcen2424_1412
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1559065	1559601	+	WP_011545194.1	WP_011545194.1		NUDIX domain-containing protein			BCEN2424_RS06995	537	178	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1559754	1560191	+							BCEN2424_RS07000	438		old_locus_tag=Bcen2424_1413
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1559754	1560191	+	WP_011545195.1	WP_011545195.1		acyl-CoA thioesterase			BCEN2424_RS07000	438	145	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1560201	1561136	+							BCEN2424_RS07005	936		old_locus_tag=Bcen2424_1414
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1560201	1561136	+	WP_011545196.1	WP_011545196.1		branched-chain amino acid ABC transporter permease			BCEN2424_RS07005	936	311	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1561129	1562358	+							BCEN2424_RS07010	1230		old_locus_tag=Bcen2424_1415
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1561129	1562358	+	WP_011545197.1	WP_011545197.1		branched-chain amino acid ABC transporter permease			BCEN2424_RS07010	1230	409	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1562355	1563107	+							BCEN2424_RS07015	753		old_locus_tag=Bcen2424_1416
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1562355	1563107	+	WP_011545198.1	WP_011545198.1		ABC transporter ATP-binding protein			BCEN2424_RS07015	753	250	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1563104	1563808	+							BCEN2424_RS07020	705		old_locus_tag=Bcen2424_1417
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1563104	1563808	+	WP_011545199.1	WP_011545199.1		ABC transporter ATP-binding protein			BCEN2424_RS07020	705	234	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1563993	1564739	+							BCEN2424_RS07025	747		old_locus_tag=Bcen2424_1418
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	1	NC_008542.1	1563993	1564739	+	WP_011545200.1	WP_011545200.1		glucose 1-dehydrogenase			BCEN2424_RS07025	747	248	
